uniqueID,name,gender,partyName,year_elected
Smith1851,"Smith, Bruce",male,Anti-Socialist Party,1901
Smith1851,"Smith, Bruce",male,Free Trade,1901
Smith1851,"Smith, Bruce",male,Liberal Party of Australia,1901
Smith1851,"Smith, Bruce",male,Nationalist Party,1901
Smith1856,"Smith, Sydney",male,Free Trade,1901
Smith1881,"Smith, Albert",male,Australian Labor Party,1943
Smith1939,"Smith, Silvia",female,Australian Labor Party,1993
Smith1950,"Smith, Tony (Anthony Charles)",male,Independent,1996
Smith1950,"Smith, Tony (Anthony Charles)",male,Liberal Party of Australia,1996
Smith1954,"Smith, Warwick",male,Liberal Party of Australia,1984
Smith1954,"Smith, Warwick",male,Liberal Party of Australia,1996
Smith1955,"Smith, Stephen",male,Australian Labor Party,1993
Smith1967,"Smith, Tony (Anthony David)",male,Liberal Party of Australia,2001
Smith1969,"Smith, Dean",male,Liberal Party of Australia,NA
Smith1970,"Smith, David",male,Australian Labor Party,2019
Smith1986,"Smith, Marielle",female,Australian Labor Party,NA
SmithMiles1869,"Smith, Staniforth",male,Free Trade,NA
SmithWilliam1869,"Smith, William Laird",male,Australian Labor Party,1910
SmithWilliam1869,"Smith, William Laird",male,Nationalist Party,1910
Smyth1959,"Smyth, Brendan",male,Liberal Party of Australia,1995
Smyth1976,"Smyth, Laura",female,Australian Labor Party,2010
Snedden1926,"Snedden, Billy",male,Liberal Party of Australia,1955
Snow1934,"Snow, James",male,Australian Labor Party,1983
Snowdon1950,"Snowdon, Warren",male,Australian Labor Party,2001
Snowdon1950,"Snowdon, Warren",male,Australian Labor Party,1987
Snowdon1950,"Snowdon, Warren",male,Australian Labor Party,1998
Solomon1839,"Solomon, Elias",male,Free Trade,1901
Solomon1853,"Solomon, Vaiben",male,Free Trade,1901
Solomon1931,"Solomon, Robert",male,Liberal Party of Australia,1969
Somlyay1946,"Somlyay, Alex",male,Liberal Party of Australia,1990
Southcott1967,"Southcott, Andrew",male,Liberal Party of Australia,1996
Sowada1961,"Sowada, Karin",female,Australian Democrats,NA
Spence1846,"Spence, William",male,Australian Labor Party,1901
Spence1846,"Spence, William",male,Australian Labor Party,1917
Spence1846,"Spence, William",male,Nationalist Party,1901
Spence1846,"Spence, William",male,Nationalist Party,1917
Spender1897,"Spender, Percy",male,Independent United Australia Party,1937
Spender1897,"Spender, Percy",male,Liberal Party of Australia,1937
Spender1897,"Spender, Percy",male,United Australia Party,1937
Spender1935,"Spender, John",male,Liberal Party of Australia,1980
Spender1975,"Spender, Duncan",male,Liberal Democratic Party,NA
Spicer1899,"Spicer, John",male,Liberal Party of Australia,NA
Spindler1932,"Spindler, Sid",male,Australian Democrats,NA
Spooner1891,"Spooner, Eric",male,United Australia Party,1940
Spooner1897,"Spooner, Bill",male,Liberal Party of Australia,NA
Spurr1897,"Spurr, Lancelot",male,Australian Labor Party,1939
Stacey1879,"Stacey, Fred",male,United Australia Party,1931
Staley1939,"Staley, Tony",male,Liberal Party of Australia,1970
Stanley1961,"Stanley, Anne",female,Australian Labor Party,2016
Staples1947,"Staples, Peter",male,Australian Labor Party,1983
Staples1947,"Staples, Peter",male,Australian Labor Party,1984
StClair1949,"St Clair, Stuart",male,National Party of Australia,1998
Steedman1943,"Steedman, Peter",male,Australian Labor Party,1983
SteeleJohn1994,"Steele-John, Jordon",male,Australian Greens,NA
Steggall1974,"Steggall, Zali",female,Independent,2019
Stephens1954,"Stephens, Ursula",female,Australian Labor Party,NA
Sterle1960,"Sterle, Glenn",male,Australian Labor Party,NA
Stevens1983,"Stevens, James",male,Liberal Party of Australia,2019
Stewart1850,"Stewart, James",male,Australian Labor Party,NA
Stewart1884,"Stewart, Frederick",male,United Australia Party,1931
Stewart1885,"Stewart, Percy",male,Country Progress Party,1919
Stewart1885,"Stewart, Percy",male,Australian Country Party,1919
Stewart1885,"Stewart, Percy",male,Victorian Farmers Union,1919
Stewart1923,"Stewart, Frank",male,Australian Labor Party,1977
Stewart1923,"Stewart, Frank",male,Australian Labor Party,1953
StJohn1916,"St John, Edward",male,Independent Liberal,1966
StJohn1916,"St John, Edward",male,Liberal Party of Australia,1966
StLedger1859,"St Ledger, Anthony",male,Anti-Socialist Party,NA
Stoker1982,"Stoker, Amanda",female,Liberal Party of Australia,NA
Stokes1906,"Stokes, Philip",male,Liberal Party of Australia,1955
Stone1929,"Stone, John",male,National Party of Australia,NA
Stone1951,"Stone, Sharman",female,Liberal Party of Australia,1996
Storer1969,"Storer, Tim",male,Independent,NA
Storrer1854,"Storrer, David",male,Protectionist Party,1903
Story1857,"Story, William",male,Australian Labor Party,1917
Story1857,"Story, William",male,Nationalist Party,1917
StottDespoja1969,"Stott Despoja, Natasha",female,Australian Democrats,NA
Street1894,"Street, Geoffrey",male,United Australia Party,1934
Street1926,"Street, Tony",male,Liberal Party of Australia,1966
Stumm1853,"Stumm, Jacob",male,Liberal Party of Australia,1913
Styles1841,"Styles, James",male,Protectionist Party,NA
Sudmalis1955,"Sudmalis, Ann",female,Liberal Party of Australia,2013
Sukkar1981,"Sukkar, Michael",male,Liberal Party of Australia,2013
Sullivan1929,"Sullivan, John",male,Australian Country Party,1974
Sullivan1929,"Sullivan, John",male,National Country Party,1974
Sullivan1942,"Sullivan, Kathy",female,Liberal Party of Australia,1984
Sullivan1950,"Sullivan, Jon",male,Australian Labor Party,2007
Swan1954,"Swan, Wayne",male,Australian Labor Party,1993
Swan1954,"Swan, Wayne",male,Australian Labor Party,1998
Swanson1970,"Swanson, Meryl",female,Australian Labor Party,2016
Swartz1911,"Swartz, Reg",male,Liberal Party of Australia,1949
Symon1846,"Symon, Josiah",male,Anti-Socialist Party,NA
Symon1846,"Symon, Josiah",male,Free Trade,NA
Symon1965,"Symon, Mike",male,Australian Labor Party,2007
Synon1959,"Synon, Karen",female,Liberal Party of Australia,NA
Tambling1943,"Tambling, Grant",male,Country Liberal Party (Northern Territory),1980
Tambling1943,"Tambling, Grant",male,National Country Party,1980
Tambling1943,"Tambling, Grant",male,National Party of Australia,1980
Tangney1907,"Tangney, Dorothy",female,Australian Labor Party,NA
Tanner1956,"Tanner, Lindsay",male,Australian Labor Party,1993
Tate1894,"Tate, John",male,Liberal Party of Australia,NA
Tate1945,"Tate, Michael",male,Australian Labor Party,NA
Taylor1938,"Taylor, Bill",male,Liberal Party of Australia,1988
Taylor1966,"Taylor, Angus",male,Liberal Party of Australia,2013
Tchen1941,"Tchen, Tsebin",male,Liberal Party of Australia,NA
Teague1944,"Teague, Baden",male,Liberal Party of Australia,NA
Tehan1916,"Tehan, Tom",male,National Country Party,NA
Tehan1968,"Tehan, Dan",male,Liberal Party of Australia,2010
Templeman1963,"Templeman, Susan",female,Australian Labor Party,2016
Theodore1884,"Theodore, Ted",male,Australian Labor Party,1927
Theophanous1946,"Theophanous, Andrew",male,Australian Labor Party,1980
Theophanous1946,"Theophanous, Andrew",male,Australian Labor Party,1984
Theophanous1946,"Theophanous, Andrew",male,Independent,1980
Theophanous1946,"Theophanous, Andrew",male,Independent,1984
Thistlethwaite1972,"Thistlethwaite, Matt",male,Australian Labor Party,2013
Thomas1863,"Thomas, Josiah",male,Australian Labor Party,1901
Thomas1863,"Thomas, Josiah",male,Nationalist Party,1901
Thomas1936,"Thomas, Andrew",male,Liberal Party of Australia,NA
Thompson1863,"Thompson, William",male,Nationalist Party,NA
Thompson1885,"Thompson, Victor",male,Australian Country Party,1922
Thompson1886,"Thompson, Albert",male,Australian Labor Party,1946
Thompson1886,"Thompson, Albert",male,Australian Labor Party,1949
Thompson1960,"Thompson, Cameron",male,Liberal Party of Australia,1998
Thompson1988,"Thompson, Phillip",male,Liberal Party of Australia,2019
Thomson1848,"Thomson, Dugald",male,Anti-Socialist Party,1901
Thomson1848,"Thomson, Dugald",male,Free Trade,1901
Thomson1856,"Thomson, David Alexander",male,Australian Labor Party,1903
Thomson1862,"Thomson, John",male,Liberal Party of Australia,1906
Thomson1862,"Thomson, John",male,Nationalist Party,1906
Thomson1862,"Thomson, John",male,Protectionist Party,1906
Thomson1924,"Thomson, David Scott",male,National Country Party,1975
Thomson1924,"Thomson, David Scott",male,National Party of Australia,1975
Thomson1955,"Thomson, Kelvin",male,Australian Labor Party,1996
Thomson1961,"Thomson, Andrew",male,Liberal Party of Australia,1995
Thomson1964,"Thomson, Craig",male,Australian Labor Party,2007
Thomson1964,"Thomson, Craig",male,Independent,2007
Thorburn1930,"Thorburn, Ray",male,Australian Labor Party,1972
Thorby1888,"Thorby, Harold",male,Australian Country Party,1931
Thorp1953,"Thorp, Lin",female,Australian Labor Party,NA
Thorpe1973,Lidia Thorpe,female,Australian Greens,NA
Thwaites1980,"Thwaites, Kate",female,Australian Labor Party,2019
Ticehurst1945,"Ticehurst, Ken",male,Liberal Party of Australia,2001
Tickner1951,"Tickner, Robert",male,Australian Labor Party,1984
Tierney1946,"Tierney, John",male,Liberal Party of Australia,NA
Tillem1974,"Tillem, Mehmet",male,Australian Labor Party,NA
Timson1909,"Timson, Frank",male,Liberal Party of Australia,1949
Tollner1966,"Tollner, Dave",male,Country Liberal Party (Northern Territory),2001
Toohey1909,"Toohey, Jim",male,Australian Labor Party,NA
Townley1907,"Townley, Athol",male,Liberal Party of Australia,1949
Townley1934,"Townley, Michael",male,Independent,NA
Townley1934,"Townley, Michael",male,Independent,NA
Townley1934,"Townley, Michael",male,Liberal Party of Australia,NA
Treloar1892,"Treloar, Thomas",male,Australian Country Party,1949
Trenwith1846,"Trenwith, William",male,Independent,NA
Trevor1961,"Trevor, Chris",male,Australian Labor Party,2007
Troeth1940,"Troeth, Judith",female,Liberal Party of Australia,NA
Trood1948,"Trood, Russell",male,Liberal Party of Australia,NA
Truss1948,"Truss, Warren",male,The Nationals,1990
Truss1948,"Truss, Warren",male,National Party of Australia,1990
Tuckey1935,"Tuckey, Wilson",male,Liberal Party of Australia,1980
Tudge1971,"Tudge, Alan",male,Liberal Party of Australia,2010
Tudor1866,"Tudor, Frank",male,Australian Labor Party,1901
Tully1877,"Tully, James",male,Australian Labor Party,1928
Turley1859,"Turley, Henry",male,Australian Labor Party,NA
Turnbull1899,"Turnbull, Winton",male,Australian Country Party,1949
Turnbull1899,"Turnbull, Winton",male,Australian Country Party,1946
Turnbull1908,"Turnbull, Reg",male,Australia Party,NA
Turnbull1908,"Turnbull, Reg",male,Independent,NA
Turnbull1908,"Turnbull, Reg",male,Independent,NA
Turnbull1954,"Turnbull, Malcolm",male,Liberal Party of Australia,2004
Turner1851,"Turner, George",male,Protectionist Party,1901
Turner1905,"Turner, Harry",male,Liberal Party of Australia,1952
Turnour1966,"Turnour, James",male,Australian Labor Party,2007
Uppill1876,"Uppill, Oliver",male,United Australia Party,NA
Uren1921,"Uren, Tom",male,Australian Labor Party,1958
Urquhart1957,"Urquhart, Anne",female,Australian Labor Party,NA
Vaile1956,"Vaile, Mark",male,The Nationals,1993
Vaile1956,"Vaile, Mark",male,National Party of Australia,1993
Vale1944,"Vale, Danna",female,Liberal Party of Australia,1996
Vallentine1946,"Vallentine, Jo",female,The Greens (WA) Inc,NA
Vallentine1946,"Vallentine, Jo",female,Independent,NA
Vallentine1946,"Vallentine, Jo",female,Nuclear Disarmament Party,NA
Vamvakinou1959,"Vamvakinou, Maria",female,Australian Labor Party,2001
Van,"Van, David",male,Liberal Party of Australia,NA
vanManen1965,"van Manen, Bert",male,Liberal Party of Australia,2010
Vanstone1952,"Vanstone, Amanda",female,Liberal Party of Australia,NA
Vardon1843,"Vardon, Joseph",male,Anti-Socialist Party,NA
Vardon1843,"Vardon, Joseph",male,Liberal Party of Australia,NA
Vardon1866,"Vardon, Edward",male,Nationalist Party,NA
Varvaris1974,"Varvaris, Nickolas",male,Liberal Party of Australia,2013
Vasta1966,"Vasta, Ross",male,Liberal Party of Australia,2004
Vasta1966,"Vasta, Ross",male,Liberal Party of Australia,2010
Verran1856,"Verran, John",male,Nationalist Party,NA
Vigor1939,"Vigor, David",male,Australian Democrats,NA
Vigor1939,"Vigor, David",male,Unite Australia Party (John Siddons Group),NA
Vincent1906,"Vincent, Seddon",male,Liberal Party of Australia,NA
Viner1933,"Viner, Ian",male,Liberal Party of Australia,1972
Wade1905,"Wade, Harrie",male,Australian Country Party,NA
Wakelin1946,"Wakelin, Barry",male,Liberal Party of Australia,1993
Walker1841,"Walker, James",male,Free Trade,NA
Walker1942,"Walker, Frank",male,Australian Labor Party,1990
Wallace1881,"Wallace, Con",male,Australian Labor Party,1917
Wallace1968,"Wallace, Andrew",male,Liberal Party of Australia,2016
Wallis1922,"Wallis, Laurie",male,Australian Labor Party,1969
Walsh1935,"Walsh, Peter",male,Australian Labor Party,NA
Walsh1971,"Walsh, Jess",female,Australian Labor Party,NA
Walters1925,"Walters, Shirley",female,Liberal Party of Australia,NA
Wang1981,"Wang, Dio",male,Palmer United Party,NA
Ward1872,"Ward, Frederick",male,Australian Labor Party,NA
Ward1899,"Ward, Eddie",male,Australian Labor Party,1931
Ward1899,"Ward, Eddie",male,Australian Labor Party,1932
Ward1899,"Ward, Eddie",male,Australian Labor Party,1931
Ward1899,"Ward, Eddie",male,Australian Labor Party,1932
Ward1899,"Ward, Eddie",male,Lang Labor Party,1931
Ward1899,"Ward, Eddie",male,Lang Labor Party,1932
Wardlaw1888,"Wardlaw, Robert",male,Liberal Party of Australia,NA
Washer1945,"Washer, Mal",male,Liberal Party of Australia,1998
Waters1977,"Waters, Larissa",female,Australian Greens,NA
Watkins1865,"Watkins, David (Member)",male,Australian Labor Party,1901
Watkins1865,"Watkins, David (Member)",male,Federal Labor Party,1901
Watkins1896,"Watkins, David (Oliver)",male,Australian Labor Party,1935
Watkins1896,"Watkins, David (Oliver)",male,Federal Labor Party,1935
Watson1864,"Watson, William",male,Independent,1922
Watson1864,"Watson, William",male,Independent,1931
Watson1864,"Watson, William",male,United Australia Party,1922
Watson1864,"Watson, William",male,United Australia Party,1931
Watson1867,"Watson, Chris",male,Australian Labor Party,1901
Watson1867,"Watson, Chris",male,Australian Labor Party,1906
Watson1870,"Watson, David (Senator)",male,Australian Labor Party,NA
Watson1937,"Watson, John",male,Liberal Party of Australia,NA
Watson1945,"Watson, David",male,Liberal Party of Australia,1984
Watt1871,"Watt, William",male,Liberal Party of Australia,1914
Watt1871,"Watt, William",male,Liberal Party of Australia,1914
Watt1871,"Watt, William",male,Nationalist Party,1914
Watt1871,"Watt, William",male,Nationalist Party,1914
Watt1973,"Watt, Murray",male,Australian Labor Party,NA
Watts1982,"Watts, Tim",male,Australian Labor Party,2013
Webb1908,"Webb, Harry",male,Australian Labor Party,1955
Webb1908,"Webb, Harry",male,Australian Labor Party,1961
Webb1908,"Webb, Harry",male,Australian Labor Party,1954
Webber1965,"Webber, Ruth",female,Australian Labor Party,NA
Webster1860,"Webster, William",male,Australian Labor Party,1903
Webster1860,"Webster, William",male,Nationalist Party,1903
Webster1925,"Webster, James",male,Australian Country Party,NA
Webster1925,"Webster, James",male,National Country Party,NA
Webster1934,"Webster, Alasdair",male,Liberal Party of Australia,1984
Webster1959,"Webster, Anne",female,The Nationals,2019
Wedgwood1896,"Wedgwood, Ivy",female,Liberal Party of Australia,NA
Wells1949,"Wells, Deane",male,Australian Labor Party,1983
Wells1985,"Wells, Anika",female,Australian Labor Party,2019
Wentworth1907,"Wentworth, William",male,Independent Liberal,1949
Wentworth1907,"Wentworth, William",male,Liberal Party of Australia,1949
West1852,"West, John",male,Australian Labor Party,1910
West1934,"West, Stewart",male,Australian Labor Party,1977
West1947,"West, Sue",female,Australian Labor Party,NA
West1952,"West, Andrea",female,Liberal Party of Australia,1996
Whan1933,"Whan, Bob",male,Australian Labor Party,1972
Wheeldon1929,"Wheeldon, John",male,Australian Labor Party,NA
Wheeler1909,"Wheeler, Roy",male,Liberal Party of Australia,1949
Wheelwright1953,"Wheelwright, Thomas",male,Australian Labor Party,NA
WhishWilson1968,"Whish-Wilson, Peter",male,Australian Greens,NA
White1888,"White, Thomas",male,Liberal Party of Australia,1929
White1888,"White, Thomas",male,Nationalist Party,1929
White1888,"White, Thomas",male,United Australia Party,1929
White1936,"White, Peter",male,Liberal Party of Australia,1981
Whiteley1960,"Whiteley, Brett",male,Liberal Party of Australia,2013
Whiteside1902,"Whiteside, George",male,Australian Labor Party,NA
Whitlam1916,"Whitlam, Gough",male,Australian Labor Party,1952
Whitlam1944,"Whitlam, Tony",male,Australian Labor Party,1975
Whitsitt1869,"Whitsitt, Joshua",male,Australian Country Party,1922
Whittorn1911,"Whittorn, Ray",male,Liberal Party of Australia,1960
Wicks1973,"Wicks, Lucy",female,Liberal Party of Australia,2013
Wienholt1877,"Wienholt, Arnold",male,Australian Country Party,1919
Wienholt1877,"Wienholt, Arnold",male,Nationalist Party,1919
Wight1914,"Wight, Bruce",male,Liberal Party of Australia,1949
Wilkie1959,"Wilkie, Kim",male,Australian Labor Party,1998
Wilkie1961,"Wilkie, Andrew",male,Independent,2010
Wilkie1961,"Wilkie, Andrew",male,Independent,2019
Wilkinson1854,"Wilkinson, James",male,Australian Labor Party,1901
Wilkinson1854,"Wilkinson, James",male,Independent Labor,1901
Wilkinson1903,"Wilkinson, Lawrence",male,Australian Labor Party,NA
Wilks1863,"Wilks, William",male,Anti-Socialist Party,1901
Wilks1863,"Wilks, William",male,Free Trade,1901
Willesee1916,"Willesee, Don",male,Australian Labor Party,NA
Williams1897,"Williams, Thomas",male,Australian Labor Party,1943
Williams1942,"Williams, Daryl",male,Liberal Party of Australia,1993
Williams1955,"Williams, John",male,The Nationals,NA
Williams1973,"Williams, Matt",male,Liberal Party of Australia,2013
Willis1860,"Willis, Henry",male,Anti-Socialist Party,1901
Willis1860,"Willis, Henry",male,Free Trade,1901
Willis1938,"Willis, Ralph",male,Australian Labor Party,1972
Wilson1863,"Wilson, Gratton",male,Anti-Socialist Party,1903
Wilson1863,"Wilson, Gratton",male,Free Trade,1903
Wilson1877,"Wilson, Reginald",male,Nationalist Party,NA
Wilson1880,"Wilson, Alex",male,Australian Country Party,1937
Wilson1880,"Wilson, Alex",male,Federal Country Party,1937
Wilson1880,"Wilson, Alex",male,United Country Party,1937
Wilson1900,"Wilson, Keith",male,Liberal Country League,1949
Wilson1900,"Wilson, Keith",male,Liberal Country League,1955
Wilson1900,"Wilson, Keith",male,Liberal Party of Australia,1949
Wilson1900,"Wilson, Keith",male,Liberal Party of Australia,1955
Wilson1900,"Wilson, Keith",male,Liberal Party of Australia,1949
Wilson1900,"Wilson, Keith",male,Liberal Party of Australia,1955
Wilson1900,"Wilson, Keith",male,United Australia Party,1949
Wilson1900,"Wilson, Keith",male,United Australia Party,1955
Wilson1932,"Wilson, Ian",male,Liberal Party of Australia,1966
Wilson1932,"Wilson, Ian",male,Liberal Party of Australia,1972
Wilson1966,"Wilson, Rick",male,Liberal Party of Australia,2013
Wilson1972,"Wilson, Josh",male,Australian Labor Party,2016
Wilson1972,"Wilson, Josh",male,Australian Labor Party,2018
Wilson1980,"Wilson, Tim",male,Liberal Party of Australia,2016
Wilton1955,"Wilton, Greg",male,Australian Labor Party,1996
Windsor1950,"Windsor, Tony",male,Independent,2001
Wise1853,"Wise, George",male,Australian Labor Party,1906
Wise1853,"Wise, George",male,Australian Labor Party,1914
Wise1853,"Wise, George",male,Independent,1906
Wise1853,"Wise, George",male,Independent,1914
Wise1853,"Wise, George",male,Nationalist Party,1906
Wise1853,"Wise, George",male,Nationalist Party,1914
Wise1853,"Wise, George",male,Protectionist Party,1906
Wise1853,"Wise, George",male,Protectionist Party,1914
Withers1924,"Withers, Reg",male,Liberal Party of Australia,NA
Wong1968,"Wong, Penny",female,Australian Labor Party,NA
Wood1901,"Wood, Ian",male,Liberal Party of Australia,NA
Wood1949,"Wood, Robert",male,Nuclear Disarmament Party,NA
Wood1968,"Wood, Jason",male,Liberal Party of Australia,2004
Wood1968,"Wood, Jason",male,Liberal Party of Australia,2013
Woodley1938,"Woodley, John",male,Australian Democrats,NA
WoodsHarry1947,"Woods, Harry",male,Australian Labor Party,1990
WoodsRobert1947,"Woods, Bob",male,Liberal Party of Australia,1987
Wooldridge1956,"Wooldridge, Michael",male,Liberal Party of Australia,1987
Wordsworth1894,"Wordsworth, Robert",male,Liberal Party of Australia,NA
Worth1946,"Worth, Trish",female,Liberal Party of Australia,1993
Wortley1959,"Wortley, Dana",female,Australian Labor Party,NA
Wriedt1927,"Wriedt, Ken",male,Australian Labor Party,NA
Wright1905,"Wright, Reg",male,Independent,NA
Wright1905,"Wright, Reg",male,Liberal Party of Australia,NA
Wright1942,"Wright, Keith",male,Australian Labor Party,1984
Wright1942,"Wright, Keith",male,Independent,1984
Wright1961,"Wright, Penny",female,Australian Greens,NA
Wyatt1952,"Wyatt, Ken",male,Liberal Party of Australia,2010
Wynne1850,"Wynne, Agar",male,Independent Protectionist,1906
Wynne1850,"Wynne, Agar",male,Liberal Party of Australia,1906
Xenophon1959,"Xenophon, Nick",male,Independent,NA
Xenophon1959,"Xenophon, Nick",male,Nick Xenophon Team,NA
Yates1871,"Yates, Gunner",male,Australian Labor Party,1914
Yates1871,"Yates, Gunner",male,Australian Labor Party,1922
Yates1921,"Yates, William",male,Liberal Party of Australia,1975
Young1923,"Young, Harold",male,Liberal Party of Australia,NA
Young1936,"Young, Mick",male,Australian Labor Party,1974
Young1968,"Young, Terry",male,Liberal Party of Australia,2019
Zahra1973,"Zahra, Christian",male,Australian Labor Party,1998
Zakharov1929,"Zakharov, Olive",female,Australian Labor Party,NA
Zammit1941,"Zammit, Paul",male,Independent,1996
Zammit1941,"Zammit, Paul",male,Liberal Party of Australia,1996
Zappia1952,"Zappia, Tony",male,Australian Labor Party,2007
Zeal1830,"Zeal, William",male,Protectionist Party,NA
Zimmerman1968,"Zimmerman, Trent",male,Liberal Party of Australia,2015
